sciNameID,relationshipOfAssociate,associateSciNameID
22953b9fd4324b39b30fd60d999da7ac,host plant of,977d9b1980b249c4a021b877b2a0c965
977d9b1980b249c4a021b877b2a0c965,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,dd453527aeda487492c08d236ddd0cff
dd453527aeda487492c08d236ddd0cff,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,66240662bfea4496b1c52bb524dd05d5
66240662bfea4496b1c52bb524dd05d5,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,d50a1033c8c3457da3a31dd7e94a823c
d50a1033c8c3457da3a31dd7e94a823c,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,a86d59152212404d8a2d72397f25cf95
a86d59152212404d8a2d72397f25cf95,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,10154f80e803421990ef798a0007376e
10154f80e803421990ef798a0007376e,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,b857c38045b7462a80cdf5605c6d7c34
b857c38045b7462a80cdf5605c6d7c34,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,064cc43b42124fab9eec2aeb2ce20ef1
064cc43b42124fab9eec2aeb2ce20ef1,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,cb92eeb7ede24cd7a53b438c3d29834e
cb92eeb7ede24cd7a53b438c3d29834e,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,f8637387c8db45f1b55464e2935ea195
f8637387c8db45f1b55464e2935ea195,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,6857f674ffd044ec99d7003d96cc38c7
6857f674ffd044ec99d7003d96cc38c7,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,d420f0d9c3594e30aa0eab06af13a6fc
d420f0d9c3594e30aa0eab06af13a6fc,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,d2933b27baaa42c181c4a5abb1c8b8ea
d2933b27baaa42c181c4a5abb1c8b8ea,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,8fd5d707b87a437ca184b600065032a9
8fd5d707b87a437ca184b600065032a9,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,6c143f3beec04c8dba1e38485808e111
6c143f3beec04c8dba1e38485808e111,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,94725aeab51e4776ab441a77277959e6
94725aeab51e4776ab441a77277959e6,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,ab68ce2cbe6344c58b083af33c38c891
ab68ce2cbe6344c58b083af33c38c891,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,5f1d296999c54953848bb2174551e3a1
5f1d296999c54953848bb2174551e3a1,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,3b15a6328ad64c3f87f0bd6c7009f8d2
3b15a6328ad64c3f87f0bd6c7009f8d2,herbivore of,22953b9fd4324b39b30fd60d999da7ac
22953b9fd4324b39b30fd60d999da7ac,host plant of,d9f6fc76d69f4c0497dce71a0d5e93ca
d9f6fc76d69f4c0497dce71a0d5e93ca,herbivore of,22953b9fd4324b39b30fd60d999da7ac
9b9cb568ad6e4ef5ba7e39a4a24c6d07,host plant of,c271204e1d4542f9acbfff5fd560ab64
c271204e1d4542f9acbfff5fd560ab64,herbivore of,9b9cb568ad6e4ef5ba7e39a4a24c6d07
9b9cb568ad6e4ef5ba7e39a4a24c6d07,host plant of,eb468c2d56fa49258fe08e55bd92db4b
eb468c2d56fa49258fe08e55bd92db4b,herbivore of,9b9cb568ad6e4ef5ba7e39a4a24c6d07
9b9cb568ad6e4ef5ba7e39a4a24c6d07,host plant of,364ee199ca2148d8aeb8e955bb1959c4
364ee199ca2148d8aeb8e955bb1959c4,herbivore of,9b9cb568ad6e4ef5ba7e39a4a24c6d07
9b9cb568ad6e4ef5ba7e39a4a24c6d07,host plant of,42d365bfaec84ddebdfc1591debd4d24
42d365bfaec84ddebdfc1591debd4d24,herbivore of,9b9cb568ad6e4ef5ba7e39a4a24c6d07
9b9cb568ad6e4ef5ba7e39a4a24c6d07,host plant of,fc58da841da64b73ae0131375cd7e346
fc58da841da64b73ae0131375cd7e346,herbivore of,9b9cb568ad6e4ef5ba7e39a4a24c6d07
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,b4664142f6c54647bb043104d701cf91
b4664142f6c54647bb043104d701cf91,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,695bff7afef74cdd995b75e90af0c394
695bff7afef74cdd995b75e90af0c394,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,622d735e88d34634adf753e3bd501d8c
622d735e88d34634adf753e3bd501d8c,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,0a35715070ef40ff9aa4c25f6aa10c53
0a35715070ef40ff9aa4c25f6aa10c53,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,9a40b6a68b2a40ee8aecc0c9eca9772d
9a40b6a68b2a40ee8aecc0c9eca9772d,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,d4dfb79f978947fca95dd81f81910be6
d4dfb79f978947fca95dd81f81910be6,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,94fa55d5e57c48cf83147eb4942132b0
94fa55d5e57c48cf83147eb4942132b0,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,6d0023f708444ff7b5ded6a90f964bcd
6d0023f708444ff7b5ded6a90f964bcd,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,d7b0a2a9a6174bda9c28c6ee9d60d218
d7b0a2a9a6174bda9c28c6ee9d60d218,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,c17c651f25c14882a802eeaa5a49ce34
c17c651f25c14882a802eeaa5a49ce34,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,c54141629a5049eda7034c18a7f98f05
c54141629a5049eda7034c18a7f98f05,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,fd0b237754c44aa9a55ca71dd9b00d16
fd0b237754c44aa9a55ca71dd9b00d16,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,df5fd44c346748dd8645ea8ae2acb5ee
df5fd44c346748dd8645ea8ae2acb5ee,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,e83a53540e74428db47b66d68e1d0bb2
e83a53540e74428db47b66d68e1d0bb2,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,41747cf65b28499287475fb6f406ddfc
41747cf65b28499287475fb6f406ddfc,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,87c2b42cc92348ff8b01934faccd4179
87c2b42cc92348ff8b01934faccd4179,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,777740dd976c4681abfd46c90825de70
777740dd976c4681abfd46c90825de70,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,5ba06706422d45c79411d78fa21bde9e
5ba06706422d45c79411d78fa21bde9e,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,7862869d897d45abb0b5149be1d96507
7862869d897d45abb0b5149be1d96507,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,dfcf5fc7521d41b98605ffe6bd473e0d
dfcf5fc7521d41b98605ffe6bd473e0d,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,b9c86eb2ddf0491498ab9ca1a27fc7ae
b9c86eb2ddf0491498ab9ca1a27fc7ae,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,d20fa90f4cf143919583646e666c9c0b
d20fa90f4cf143919583646e666c9c0b,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,c2e1f058aa364ee5a8feb2b7d6ac9f18
c2e1f058aa364ee5a8feb2b7d6ac9f18,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,1aa743b487664ac6a1529c64a7d7761b
1aa743b487664ac6a1529c64a7d7761b,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,b543bab33cf044adaaa147db5ae02e07
b543bab33cf044adaaa147db5ae02e07,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,1c31133ac75b4713a656aa2e84f30035
1c31133ac75b4713a656aa2e84f30035,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,d28ff028222641509fb0d5b02663d153
d28ff028222641509fb0d5b02663d153,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,fc58da841da64b73ae0131375cd7e346
fc58da841da64b73ae0131375cd7e346,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,c7682dd3b16d49b1bc6087545c5000d9
c7682dd3b16d49b1bc6087545c5000d9,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,becaf5d445a942ccb83edc1411b59dd5
becaf5d445a942ccb83edc1411b59dd5,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,53622d38eec24ff5be8b937ed0c24ff8
53622d38eec24ff5be8b937ed0c24ff8,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,3f20c7b3d313457fa838eeb1e0213ae4
3f20c7b3d313457fa838eeb1e0213ae4,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,0b0f265013744886931118745e61d058
0b0f265013744886931118745e61d058,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,056e823784a74508ae5ef10a9d2d745f
056e823784a74508ae5ef10a9d2d745f,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,45c51a0d3dcc4a40b18ebfed4d15d881
45c51a0d3dcc4a40b18ebfed4d15d881,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,b9e8566c3d0f47a79c4d81e8626f5543
b9e8566c3d0f47a79c4d81e8626f5543,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,07233fb45dc94974a2a04af79695a123
07233fb45dc94974a2a04af79695a123,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,2ed53fd4285d4457907f2a1abb76f2a6
2ed53fd4285d4457907f2a1abb76f2a6,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,2b3e7a6b72f3475abdd95d80a094cc3e
2b3e7a6b72f3475abdd95d80a094cc3e,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,739fdd4b8ea04afeafae0fc3603c23f8
739fdd4b8ea04afeafae0fc3603c23f8,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
872217a6cbaa4f6c9c6ba8aa584220ed,host plant of,6dfa5377b4a34a26b1d323832e41a143
6dfa5377b4a34a26b1d323832e41a143,herbivore of,872217a6cbaa4f6c9c6ba8aa584220ed
45aa459257ad4f97b8ea98fbe39297ac,host plant of,0f271443b941429f8d430a24283031a4
0f271443b941429f8d430a24283031a4,herbivore of,45aa459257ad4f97b8ea98fbe39297ac
45aa459257ad4f97b8ea98fbe39297ac,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,45aa459257ad4f97b8ea98fbe39297ac
a34f452a70474fe88f1773346a60598b,host plant of,f1a929830df04f538a49225edce2ba39
f1a929830df04f538a49225edce2ba39,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,12057a7ddcbd455a9e10bc86dd102c4a
12057a7ddcbd455a9e10bc86dd102c4a,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,1ef2f8970be540bf8553a5d216c89789
1ef2f8970be540bf8553a5d216c89789,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,1d5d00a647bb4de4855d75e35375ccf1
1d5d00a647bb4de4855d75e35375ccf1,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,f76df2ee3da34032947394a6f7d4c232
f76df2ee3da34032947394a6f7d4c232,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,09c36f1e6a5743ef8acaaf37931e65d3
09c36f1e6a5743ef8acaaf37931e65d3,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,dd453527aeda487492c08d236ddd0cff
dd453527aeda487492c08d236ddd0cff,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,e31d0a64b60d474096a7443702d7eab7
e31d0a64b60d474096a7443702d7eab7,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,1dce40d66eb64ea4aa5f9692669efb5d
1dce40d66eb64ea4aa5f9692669efb5d,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,064cc43b42124fab9eec2aeb2ce20ef1
064cc43b42124fab9eec2aeb2ce20ef1,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,4da9c2ad918442c5a803d8e1a74166f9
4da9c2ad918442c5a803d8e1a74166f9,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,180bb00c2e7445a0872849c6e1bc7186
180bb00c2e7445a0872849c6e1bc7186,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,20f345e3e7584b8fbfbe821c9933dde2
20f345e3e7584b8fbfbe821c9933dde2,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,dcab2d69764242d8b874df3736661d11
dcab2d69764242d8b874df3736661d11,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,b857c38045b7462a80cdf5605c6d7c34
b857c38045b7462a80cdf5605c6d7c34,herbivore of,a34f452a70474fe88f1773346a60598b
a34f452a70474fe88f1773346a60598b,host plant of,d2933b27baaa42c181c4a5abb1c8b8ea
d2933b27baaa42c181c4a5abb1c8b8ea,herbivore of,a34f452a70474fe88f1773346a60598b
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,6ab18bef7ff742208935e7fcd204460b
6ab18bef7ff742208935e7fcd204460b,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,dec9625df6c84029b27c5586bfa67f48
dec9625df6c84029b27c5586bfa67f48,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,b10fe1569a7b402595dd8d16f21acf5f
b10fe1569a7b402595dd8d16f21acf5f,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,45781c22862548c1821c8faa424feb75
45781c22862548c1821c8faa424feb75,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,157976c2df464b74ba1099cd56055646
157976c2df464b74ba1099cd56055646,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,d15e4dc80072477c8626cd75b6ba8caf
d15e4dc80072477c8626cd75b6ba8caf,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,c7ad1c916c7141418cce4540e6fc0228
c7ad1c916c7141418cce4540e6fc0228,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,056e823784a74508ae5ef10a9d2d745f
056e823784a74508ae5ef10a9d2d745f,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,ae06efedbe9649e1b0b71e41cd2c8cb1
ae06efedbe9649e1b0b71e41cd2c8cb1,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,7d3b3ec8605a47ab8417a79e09a3135d
7d3b3ec8605a47ab8417a79e09a3135d,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,9a40b6a68b2a40ee8aecc0c9eca9772d
9a40b6a68b2a40ee8aecc0c9eca9772d,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,6582c42d3e4845f8a3fa535dc9af15c5
6582c42d3e4845f8a3fa535dc9af15c5,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,997add7a3c7f40709c55d2853fd9e652
997add7a3c7f40709c55d2853fd9e652,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,6cdebd40f62d4a1fbca64f7b70242f5e
6cdebd40f62d4a1fbca64f7b70242f5e,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,9dcf368026a240ffaa94091f27585df6
9dcf368026a240ffaa94091f27585df6,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
bb3a79494eb24f8ea55bb3e335f2f319,host plant of,5ba06706422d45c79411d78fa21bde9e
5ba06706422d45c79411d78fa21bde9e,herbivore of,bb3a79494eb24f8ea55bb3e335f2f319
4db9a8969889477ea2968c488b7baf87,host plant of,00b0c08a48e04bcea23fc3371f7e5acd
00b0c08a48e04bcea23fc3371f7e5acd,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,c271204e1d4542f9acbfff5fd560ab64
c271204e1d4542f9acbfff5fd560ab64,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,ae9347c648da4db48a86e8253d1e5c7f
ae9347c648da4db48a86e8253d1e5c7f,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,750fb9fbe9944cfab5be0426031ff5ca
750fb9fbe9944cfab5be0426031ff5ca,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,101f870b11664a3c9a9001d6c07c3a92
101f870b11664a3c9a9001d6c07c3a92,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,27a172f8910044c7adec7043f6344d3a
27a172f8910044c7adec7043f6344d3a,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,6e1477938a214c5593440e40e6e2318a
6e1477938a214c5593440e40e6e2318a,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,49a2315fbfb74a929929da1ac6c49cab
49a2315fbfb74a929929da1ac6c49cab,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,dd453527aeda487492c08d236ddd0cff
dd453527aeda487492c08d236ddd0cff,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,5ba06706422d45c79411d78fa21bde9e
5ba06706422d45c79411d78fa21bde9e,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,a7eb60a54fb04128a6a8989041a88862
a7eb60a54fb04128a6a8989041a88862,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,97cd7457d2ba46aca91aa2a4faba634e
97cd7457d2ba46aca91aa2a4faba634e,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,1dce40d66eb64ea4aa5f9692669efb5d
1dce40d66eb64ea4aa5f9692669efb5d,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,95499ae30613422ca5ab1dc739d627d2
95499ae30613422ca5ab1dc739d627d2,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,9a40b6a68b2a40ee8aecc0c9eca9772d
9a40b6a68b2a40ee8aecc0c9eca9772d,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,60a82ebf57fd410ea2e336025cacb374
60a82ebf57fd410ea2e336025cacb374,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,1c0a64a5a3974bcea14647ae1ca82ed7
1c0a64a5a3974bcea14647ae1ca82ed7,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,7009b818af5046bd86778877bfd2f264
7009b818af5046bd86778877bfd2f264,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,dcab2d69764242d8b874df3736661d11
dcab2d69764242d8b874df3736661d11,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,180bb00c2e7445a0872849c6e1bc7186
180bb00c2e7445a0872849c6e1bc7186,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,f8637387c8db45f1b55464e2935ea195
f8637387c8db45f1b55464e2935ea195,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,064cc43b42124fab9eec2aeb2ce20ef1
064cc43b42124fab9eec2aeb2ce20ef1,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,b857c38045b7462a80cdf5605c6d7c34
b857c38045b7462a80cdf5605c6d7c34,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,6c143f3beec04c8dba1e38485808e111
6c143f3beec04c8dba1e38485808e111,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,667485c35b0c457a92d279b552b235a1
667485c35b0c457a92d279b552b235a1,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,8fd5d707b87a437ca184b600065032a9
8fd5d707b87a437ca184b600065032a9,herbivore of,4db9a8969889477ea2968c488b7baf87
4db9a8969889477ea2968c488b7baf87,host plant of,d2933b27baaa42c181c4a5abb1c8b8ea
d2933b27baaa42c181c4a5abb1c8b8ea,herbivore of,4db9a8969889477ea2968c488b7baf87
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,1e02c9c91085410092b1dcfa20c2be82
1e02c9c91085410092b1dcfa20c2be82,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,60582200ab5140b78c2b34fff13cb4cf
60582200ab5140b78c2b34fff13cb4cf,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,4764e8bc706a478fbeddabfdff29b9df
4764e8bc706a478fbeddabfdff29b9df,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,37686d2704ca415b9c9021c89daf0e53
37686d2704ca415b9c9021c89daf0e53,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,da8b54b6025041aebdc095ebadad7ff6
da8b54b6025041aebdc095ebadad7ff6,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,7b54a50ffd2b43829e1ffefe706a2584
7b54a50ffd2b43829e1ffefe706a2584,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,0444e0dc9add4c26bd1d738dc9262d20
0444e0dc9add4c26bd1d738dc9262d20,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,658efe160c6049dc8faf9a90a729e760
658efe160c6049dc8faf9a90a729e760,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,df29f546323f436f904540c8b83e3fd0
df29f546323f436f904540c8b83e3fd0,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,9200b52017ca4d5d913740eeacea7ba7
9200b52017ca4d5d913740eeacea7ba7,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,1a977e5c55f044ed8741172573988a15
1a977e5c55f044ed8741172573988a15,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
fa16c803a4a9473a920f45e2e0a6dbae,host plant of,c7504dd2a8f74f789ae1009ac8decd00
c7504dd2a8f74f789ae1009ac8decd00,herbivore of,fa16c803a4a9473a920f45e2e0a6dbae
